customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,CLTV,ChurnReason,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,Age,Under30,Married,ReferredaFriend,NumberofReferrals,Offer,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,StreamingMusic,PremiumTechSupport,UnlimitedData,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnCategory
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,1,4643,Don't know,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,52,No,Yes,Yes,6,None,1.51,28,Yes,No,Yes,10.17,0,27.18,1796.96,3,Churned,Other
5583-SXDAG,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70,70,Yes,1,4094,Don't know,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,41,No,Yes,Yes,1,Offer E,19.15,18,No,No,No,0,10,19.15,99.15,3,Churned,Other
3488-PGMQJ,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,1,4345,Poor expertise of online support,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,66,No,No,No,0,None,1.78,7,No,No,Yes,0,0,14.24,620.79,2,Churned,Dissatisfaction
3580-REOAC,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,1,4061,Poor expertise of phone support,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,34,No,No,No,0,None,49.58,17,No,No,Yes,0,0,495.8,931.2,2,Churned,Competitor
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,1,2018,Price too high,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,69,No,No,No,0,Offer C,30.87,15,No,No,Yes,0,0,740.88,2453.58,2,Churned,Competitor
6390-DSAZX,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,1,2565,Product dissatisfaction,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,21,Yes,No,No,0,None,6.19,52,Yes,No,Yes,0,0,6.19,79.79,1,Churned,Competitor
8098-LLAZX,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,1,3677,Service dissatisfaction,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,74,No,No,No,0,Offer E,31.61,2,No,No,Yes,0,0,126.44,522.54,3,Churned,Competitor
0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,4105,Lack of self-service on Website,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,76,No,Yes,Yes,2,Offer C,47.34,10,No,No,Yes,0,0,1514.88,3818.23,2,Churned,Attitude
7563-BIUPC,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,5715,Network reliability,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,30,No,No,No,0,Offer E,5.78,52,No,No,No,36.44,40,28.9,448.01,2,Churned,Competitor
2321-OMBXY,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,2071,Limited range of services,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,55,No,Yes,Yes,1,Offer C,42.14,19,Yes,Yes,Yes,0,0,1601.32,4659.97,1,Churned,Other
2840-XANRC,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,1,2212,Lack of affordable download/upload speed,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,77,No,Yes,Yes,1,Offer C,16.1,12,Yes,No,Yes,0,0,386.4,2617.45,2,Churned,Competitor
5020-ZSTTY,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,4149,Long distance charges,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,70,No,No,No,0,Offer B,12.08,5,Yes,Yes,Yes,0,0,652.32,5002.42,1,Churned,Competitor
5804-LEPIM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,2671,Extra data charges,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,74,No,No,No,0,Offer E,13.17,10,No,No,Yes,0,0,26.34,165.39,3,Churned,Other
0122-OAHPZ,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,2473,Price too high,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,29,Yes,No,No,0,None,28.62,26,Yes,No,Yes,13.03,0,200.34,698.56,3,Churned,Competitor
2868-SNELZ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes,1,2683,Product dissatisfaction,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,54,No,No,No,0,None,5.32,20,No,No,Yes,0,0,10.64,166.44,1,Churned,Competitor
4322-RCYMT,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,4903,Service dissatisfaction,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,63,No,Yes,Yes,1,Offer A,29.18,18,Yes,Yes,No,0,90,1984.24,7368.19,3,Churned,Competitor
6680-NENYN,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,5250,Lack of self-service on Website,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,24,Yes,No,No,0,None,12.88,59,Yes,No,Yes,0,0,553.84,5313.69,1,Churned,Competitor
1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603,Yes,1,4352,Network reliability,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,61,No,Yes,Yes,2,None,48.95,13,Yes,No,Yes,0,0,3083.85,9686.85,2,Churned,Competitor
2034-GDRCN,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,4157,Don't know,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,47,No,No,No,0,Offer E,10.53,8,Yes,No,Yes,0,0,21.06,189.26,3,Churned,Other
0219-YTZUE,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,4939,Don't know,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,26,Yes,Yes,Yes,5,Offer E,28.77,19,Yes,No,Yes,0,0,115.08,486.98,3,Churned,Competitor
0623-IIHUG,Female,1,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,4778,Don't know,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,77,No,No,No,0,None,0,8,No,No,Yes,0,0,0,840.1,1,Churned,Competitor
4572-DVCGN,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,Yes,1,3598,Poor expertise of online support,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,40,No,No,No,0,None,27.1,11,Yes,No,Yes,0,0,271,1117,3,Churned,Competitor
9057-MSWCO,Male,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,2927,Poor expertise of phone support,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,71,No,Yes,No,0,None,0,13,No,No,No,0,140,0,945.1,1,Churned,Competitor
1010-DIAUQ,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,5383,Price too high,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,54,No,No,No,0,Offer E,20.86,8,Yes,No,Yes,0,0,104.3,596.85,3,Churned,Competitor
0259-GBZSH,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,3878,Product dissatisfaction,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,22,Yes,No,No,0,Offer E,40.43,27,Yes,No,Yes,0,0,80.86,262.36,1,Churned,Competitor
9601-BRXPO,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,3642,Service dissatisfaction,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,48,No,Yes,Yes,1,Offer C,8.91,10,Yes,Yes,Yes,0,0,222.75,2789.25,3,Churned,Competitor
6905-NIQIN,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,2431,Don't know,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,26,Yes,No,No,0,Offer E,14.78,59,Yes,No,Yes,0,0,14.78,65.43,1,Churned,Competitor
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,3424,Network reliability,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,64,No,No,No,0,Offer E,8.56,24,Yes,No,Yes,0,0,8.56,99.41,3,Churned,Competitor
4895-TMWIR,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,5888,Limited range of services,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,79,No,Yes,Yes,1,None,29.54,0,No,No,No,0,0,324.94,539.69,1,Churned,Competitor
0533-BNWKF,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,5502,Lack of affordable download/upload speed,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,66,No,Yes,Yes,2,Offer B,42.82,27,No,No,No,0,90,2355.1,7319.8,1,Churned,Competitor
6599-CEBNN,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,5795,Long distance charges,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,63,No,No,No,0,Offer C,1.55,14,No,No,Yes,0,0,52.7,2577.15,3,Churned,Competitor
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,4020,Extra data charges,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,30,No,Yes,Yes,2,Offer A,48.8,26,Yes,No,Yes,0,0,3367.2,10374.8,3,Churned,Competitor
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,3351,Price too high,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,59,No,No,No,0,Offer E,36.63,0,No,No,No,0,0,36.63,56.53,3,Churned,Competitor
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,3448,Product dissatisfaction,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,52,No,No,No,0,Offer E,14.17,0,No,No,No,0,0,14.17,33.77,1,Churned,Competitor
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,2818,Service dissatisfaction,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,77,No,No,No,0,Offer E,9.22,14,No,No,Yes,0,0,27.66,261.36,1,Churned,Competitor
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,3804,Lack of self-service on Website,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,23,Yes,Yes,Yes,4,None,4.01,53,Yes,No,Yes,0,0,88.22,1934.12,1,Churned,Competitor
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,4902,Network reliability,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,80,No,No,No,0,Offer E,35.09,17,No,No,No,0,20,35.09,130.39,2,Churned,Dissatisfaction
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,4221,Don't know,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,22,Yes,Yes,Yes,3,None,46.27,0,No,No,No,0,0,2822.47,4005.02,3,Churned,Price
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,2887,Don't know,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,49,No,No,No,0,None,11.12,14,No,No,Yes,0,0,133.44,652.34,3,Churned,Competitor
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,4105,Don't know,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,20,Yes,No,No,0,None,10.7,71,Yes,No,Yes,0,0,642,7038.45,2,Churned,Other
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,2792,Competitor had better devices,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,54,No,No,No,0,Offer E,29.78,13,No,No,Yes,0,0,29.78,99.33,1,Churned,Competitor
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,5201,Competitor had better devices,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,58,No,Yes,Yes,1,Offer C,16.85,13,Yes,No,Yes,0,0,471.8,2698.9,1,Churned,Competitor
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,4417,Competitor had better devices,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,21,Yes,Yes,Yes,3,Offer E,9.56,48,Yes,No,Yes,0,0,38.24,424.14,1,Churned,Competitor
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,2031,Competitor had better devices,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,61,No,No,No,0,None,47.03,2,Yes,No,No,0,10,329.21,1012.46,1,Churned,Competitor
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,4498,Competitor had better devices,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,60,No,Yes,Yes,3,Offer D,19.05,27,Yes,No,Yes,0,0,247.65,982,1,Churned,Competitor
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55,55,Yes,1,4877,Competitor had better devices,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,25,Yes,No,No,0,None,47.22,53,Yes,No,Yes,0,0,47.22,102.22,1,Churned,Competitor
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,5980,Competitor had better devices,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,52,No,Yes,No,0,None,21.91,8,No,No,Yes,0,0,21.91,96.61,1,Churned,Competitor
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,4418,Competitor had better devices,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,52,No,No,No,0,Offer C,49.3,20,No,No,Yes,0,0,1183.2,3044.7,1,Churned,Competitor
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,4192,Competitor had better devices,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,61,No,No,No,0,None,31.09,11,Yes,Yes,Yes,0,0,155.45,608.85,1,Churned,Competitor
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69,994.8,Yes,1,5671,Competitor had better devices,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,40,No,No,No,0,Offer D,4.67,28,No,No,Yes,0,0,70.05,1064.85,1,Churned,Competitor
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,1,4926,Price too high,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,28,Yes,Yes,Yes,3,None,0,58,Yes,No,No,0,140,0,2285,1,Churned,Price
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,2879,Product dissatisfaction,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,32,No,Yes,Yes,1,None,32.32,25,No,No,Yes,0,0,258.56,938.61,1,Churned,Dissatisfaction
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,2814,Service dissatisfaction,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,32,No,No,No,0,None,14.02,2,No,No,Yes,0,0,14.02,88.37,1,Churned,Competitor
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,4263,Lack of self-service on Website,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,28,Yes,Yes,Yes,1,None,9.79,41,No,No,Yes,0,0,19.58,158.98,1,Churned,Attitude
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,3099,Network reliability,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,51,No,No,No,0,Offer D,0,16,Yes,No,Yes,0,0,0,903.6,3,Churned,Dissatisfaction
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,4099,Limited range of services,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,77,No,No,No,0,Offer E,0,26,No,No,Yes,0,0,0,131.05,2,Churned,Dissatisfaction
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,2538,Lack of affordable download/upload speed,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,49,No,No,No,0,Offer D,16.07,14,Yes,No,Yes,0,0,192.84,1431.29,1,Churned,Price
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,2666,Long distance charges,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,77,No,No,No,0,None,48.73,12,No,No,No,0,80,974.6,2837,1,Churned,Competitor
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,3715,Don't know,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,49,No,Yes,Yes,4,None,18.79,19,Yes,Yes,Yes,0,0,37.58,205.08,2,Churned,Other
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,5032,Price too high,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,64,No,Yes,Yes,1,None,36.12,23,No,Yes,Yes,0,0,216.72,719.57,3,Churned,Price
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,5273,Product dissatisfaction,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,72,No,Yes,Yes,4,Offer E,45.76,22,No,No,Yes,0,0,228.8,563.6,1,Churned,Dissatisfaction
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,3492,Service dissatisfaction,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,55,No,No,No,0,None,35.58,8,Yes,Yes,Yes,0,0,1423.2,5555.15,1,Churned,Competitor
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,4517,Lack of self-service on Website,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,80,No,Yes,Yes,2,None,7.02,25,No,No,Yes,0,0,189.54,2118.89,1,Churned,Attitude
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,2115,Network reliability,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,47,No,No,No,0,Offer D,27.61,23,No,No,Yes,0,0,635.03,2393.63,1,Churned,Dissatisfaction
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,Yes,1,2568,Don't know,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,22,Yes,Yes,Yes,2,Offer C,23.09,52,Yes,No,No,0,20,785.06,4285.06,3,Churned,Other
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,85,Yes,1,5679,Don't know,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,51,No,No,No,0,Offer E,30.52,30,Yes,No,Yes,0,0,30.52,115.52,3,Churned,Other
