State Code,Claim Amount,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
KS,509.7763337,Basic,College,Unemployed,F,0,Suburban,Single,74,3,95,0,7,Personal L3,Scratch/Dent,Web,532.8,Two-Door Car,Medsize
MO,407.6634665,Basic,Bachelor,Employed,F,29549,Suburban,Divorced,104,17,51,0,1,Personal L2,Hail,Call Center,710.433775,Sports Car,Small
MO,1225.260179,Premium,Bachelor,Unemployed,F,0,Suburban,Married,115,12,17,1,2,Personal L2,Collision,Agent,552.0,Four-Door Car,Medsize
OK,1693.627147,Extended,Bachelor,Employed,F,39411,Suburban,Married,217,4,29,2,4,Personal L3,Scratch/Dent,Branch,1122.658899,Luxury Car,Medsize
IA,489.2435461,Basic,High School or Below,Employed,M,21709,Suburban,Married,62,28,17,0,3,Personal L2,Hail,Branch,408.374746,Four-Door Car,Large
OK,994.2304791,Extended,Bachelor,Employed,M,67890,Suburban,Single,85,23,57,0,2,Personal L2,Other,Agent,408.0,Four-Door Car,Small
MO,373.5838129,Basic,Bachelor,Unemployed,M,0,Suburban,Single,110,3,16,0,1,Personal L3,Collision,Agent,792.0,SUV,Medsize
MO,1311.752215,Basic,High School or Below,Employed,F,84311,Suburban,Single,111,11,98,4,2,Personal L3,Scratch/Dent,Call Center,532.8,SUV,Small
MO,457.4524094,Basic,College,Employed,F,99316,Suburban,Single,114,26,53,0,1,Corporate L3,Hail,Branch,754.358929,SUV,Medsize
NE,547.0060561,Extended,Bachelor,Employed,F,54507,Suburban,Married,138,20,11,0,1,Personal L1,Hail,Agent,702.990032,SUV,Medsize
MO,297.884601,Extended,Bachelor,Employed,F,64586,Urban,Single,76,3,17,0,1,Personal L1,Scratch/Dent,Branch,206.837111,Four-Door Car,Medsize
IA,641.0967544,Extended,College,Employed,M,61709,Urban,Married,82,5,41,2,7,Personal L3,Scratch/Dent,Branch,275.395894,Four-Door Car,Medsize
MO,447.90230880000007,Basic,Master,Employed,M,94656,Urban,Married,111,12,79,1,1,Special L2,Other,Web,459.738128,SUV,Medsize
MO,238.3731879,Basic,High School or Below,Unemployed,F,0,Suburban,Single,69,5,40,0,1,Special L3,Other,Branch,496.8,Two-Door Car,Small
MO,276.4493659,Basic,Bachelor,Employed,M,61085,Suburban,Married,70,27,34,1,1,Personal L3,Hail,Branch,336.0,Two-Door Car,Medsize
IA,792.0105377,Basic,Bachelor,Employed,F,89284,Suburban,Married,67,7,31,3,2,Personal L2,Other,Agent,321.6,Two-Door Car,Small
NE,688.9097981000001,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,63,6,12,0,2,Personal L2,Collision,Branch,302.4,Four-Door Car,Small
KS,327.4194616000001,Extended,Bachelor,Employed,F,31686,Suburban,Married,81,11,33,0,1,Personal L3,Collision,Agent,430.994107,Four-Door Car,Small
IA,995.1707742999997,Premium,High School or Below,Employed,M,56855,Suburban,Single,255,12,1,0,1,Corporate L3,Other,Web,1836.0,Luxury SUV,Medsize
IA,252.1555686,Basic,Bachelor,Employed,M,53703,Rural,Single,67,3,45,2,1,Special L3,Collision,Branch,67.632476,Four-Door Car,Medsize
KS,2370.6113370000007,Extended,High School or Below,Unemployed,F,0,Suburban,Single,96,12,35,1,2,Personal L1,Scratch/Dent,Branch,844.481918,Two-Door Car,Medsize
MO,604.7025160000002,Extended,College,Employed,M,20396,Suburban,Married,76,15,60,1,4,Personal L1,Collision,Branch,364.8,Four-Door Car,Medsize
MO,1114.030248,Premium,Master,Disabled,F,27679,Suburban,Single,150,30,28,0,3,Personal L1,Collision,Call Center,722.4869940000002,SUV,Medsize
OK,433.4064096,Extended,Bachelor,Retired,F,23904,Suburban,Single,123,1,67,3,1,Personal L3,Collision,Agent,590.4,SUV,Medsize
NE,279.97479100000004,Basic,High School or Below,Employed,F,65351,Suburban,Married,69,4,54,0,1,Corporate L1,Hail,Call Center,481.027516,Four-Door Car,Medsize
MO,792.3136624,Basic,College,Unemployed,M,0,Suburban,Single,113,20,1,0,7,Personal L2,Collision,Agent,1124.427734,SUV,Medsize
MO,368.81108880000005,Basic,High School or Below,Unemployed,M,0,Suburban,Single,63,0,54,3,7,Personal L2,Collision,Call Center,669.682001,Four-Door Car,Medsize
MO,1206.745599,Basic,College,Unemployed,M,0,Suburban,Single,116,14,35,0,2,Personal L2,Collision,Agent,1284.093173,SUV,Medsize
MO,292.4976721000001,Basic,College,Employed,F,64459,Urban,Married,72,16,64,0,1,Personal L1,Hail,Branch,240.259479,Four-Door Car,Medsize
MO,1501.40927,Premium,College,Employed,M,32961,Suburban,Married,190,13,53,0,3,Corporate L2,Collision,Branch,912.0,SUV,Small
IA,927.7233839,Basic,High School or Below,Employed,F,71416,Suburban,Divorced,116,10,0,0,3,Corporate L3,Hail,Agent,556.8,SUV,Medsize
KS,627.4123875,Extended,Bachelor,Employed,F,68964,Rural,Married,78,15,6,0,3,Personal L3,Scratch/Dent,Web,115.086827,Four-Door Car,Medsize
MO,388.6647414,Extended,High School or Below,Employed,M,78108,Suburban,Single,98,12,34,0,1,Personal L3,Hail,Agent,470.4,Two-Door Car,Small
MO,438.6277558000001,Basic,College,Retired,M,10621,Suburban,Single,67,28,22,0,5,Special L3,Collision,Agent,321.6,Four-Door Car,Medsize
KS,1136.526766,Extended,College,Employed,M,84910,Urban,Married,95,4,69,0,2,Corporate L3,Hail,Web,383.167471,Two-Door Car,Small
MO,561.0964339999998,Basic,High School or Below,Employed,F,77493,Urban,Single,70,2,35,0,3,Special L3,Collision,Agent,307.963291,Four-Door Car,Medsize
NE,291.2892035000001,Basic,College,Employed,M,81097,Suburban,Divorced,74,7,67,0,1,Personal L1,Other,Agent,355.2,Four-Door Car,Small
IA,691.5729915000002,Extended,College,Employed,F,96610,Suburban,Married,85,6,23,0,3,Corporate L1,Other,Call Center,520.364752,Four-Door Car,Large
IA,626.2663307,Premium,College,Employed,M,30110,Urban,Married,159,20,71,0,1,Corporate L3,Other,Agent,466.436375,Sports Car,Small
IA,650.3397049,Extended,High School or Below,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Special L3,Collision,Agent,451.670309,Two-Door Car,Small
KS,800.7399376,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Personal L3,Collision,Web,537.6,Sports Car,Medsize
MO,292.9916512000001,Basic,College,Employed,M,98473,Suburban,Married,72,19,69,0,1,Personal L1,Hail,Branch,345.6,Four-Door Car,Medsize
IA,596.955297,Basic,Bachelor,Employed,F,97431,Suburban,Married,74,1,72,0,3,Personal L2,Scratch/Dent,Branch,355.2,Four-Door Car,Medsize
MO,547.3159870000002,Basic,Bachelor,Employed,M,93870,Suburban,Divorced,69,1,96,0,8,Personal L2,Collision,Call Center,331.2,Four-Door Car,Medsize
OK,564.5396665,Basic,High School or Below,Employed,M,50366,Suburban,Divorced,72,9,5,0,9,Personal L1,Collision,Call Center,428.734656,Four-Door Car,Small
KS,636.9262355000002,Extended,High School or Below,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal L3,Hail,Branch,398.4,Two-Door Car,Small
IA,1183.376732,Basic,College,Disabled,F,16552,Suburban,Married,103,23,53,0,2,Personal L3,Hail,Call Center,494.4,SUV,Small
IA,612.1107929,Extended,College,Employed,F,26787,Suburban,Married,77,7,50,0,5,Personal L3,Scratch/Dent,Branch,369.6,Four-Door Car,Medsize
OK,515.9369746,Basic,College,Unemployed,M,0,Suburban,Single,74,2,42,0,9,Personal L1,Collision,Branch,831.752839,Two-Door Car,Medsize
OK,251.459196,Basic,High School or Below,Employed,F,43860,Rural,Single,65,15,58,0,1,Corporate L3,Hail,Agent,156.124914,Four-Door Car,Medsize
NE,866.8611261,Basic,High School or Below,Employed,M,21474,Urban,Married,114,13,72,2,9,Corporate L3,Collision,Agent,373.428187,SUV,Small
MO,496.0965384,Basic,Bachelor,Disabled,M,18174,Suburban,Married,66,8,16,0,9,Corporate L1,Collision,Agent,395.934815,Four-Door Car,Small
NE,550.4139033,Basic,Bachelor,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Corporate L1,Collision,Call Center,350.4,Four-Door Car,Medsize
NE,750.7455372000002,Basic,College,Employed,M,60920,Urban,Single,64,10,61,0,2,Personal L3,Hail,Agent,231.201886,Two-Door Car,Medsize
NE,3226.985139,Extended,High School or Below,Employed,M,41520,Urban,Married,90,18,70,0,2,Personal L2,Collision,Agent,289.904105,Four-Door Car,Medsize
IA,565.7031588,Premium,Bachelor,Unemployed,F,0,Suburban,Married,152,12,89,0,1,Personal L3,Collision,Web,729.6,SUV,Small
NE,506.1757902,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,19,16,0,8,Personal L3,Scratch/Dent,Call Center,326.4,Two-Door Car,Medsize
MO,591.2783829,Basic,Bachelor,Employed,M,72208,Suburban,Married,73,3,84,0,8,Personal L3,Collision,Branch,350.4,Two-Door Car,Small
MO,1518.227975,Basic,Bachelor,Employed,F,53863,Rural,Married,63,12,30,0,2,Personal L2,Collision,Web,105.765111,Four-Door Car,Large
KS,1074.703094,Extended,College,Employed,M,66446,Urban,Divorced,136,8,77,0,3,Corporate L1,Hail,Branch,639.464548,SUV,Large
KS,205.0623512,Basic,College,Unemployed,M,0,Suburban,Single,61,18,26,0,1,Personal L3,Hail,Agent,292.8,Four-Door Car,Small
KS,246.54448650000003,Basic,Bachelor,Employed,F,64997,Suburban,Single,63,7,99,1,1,Personal L3,Hail,Agent,383.442328,Four-Door Car,Small
OK,534.3121327,Basic,High School or Below,Employed,F,64460,Suburban,Married,66,18,42,0,3,Corporate L3,Hail,Agent,316.8,Two-Door Car,Small
NE,811.9829071,Basic,College,Employed,F,46618,Rural,Married,67,22,77,0,2,Personal L1,Scratch/Dent,Agent,99.085943,Four-Door Car,Large
IA,460.5265164,Basic,College,Unemployed,F,0,Suburban,Divorced,64,13,64,0,4,Corporate L3,Collision,Branch,307.2,Four-Door Car,Small
MO,640.8785577000001,Extended,College,Employed,M,49988,Suburban,Married,84,6,37,5,5,Personal L2,Hail,Web,566.935022,Two-Door Car,Large
MO,237.6533508,Extended,College,Unemployed,F,0,Suburban,Single,91,2,8,5,1,Personal L1,Collision,Agent,436.8,Two-Door Car,Medsize
MO,321.1070017,Extended,Bachelor,Disabled,M,16269,Suburban,Divorced,86,6,84,0,1,Corporate L2,Scratch/Dent,Agent,412.8,Two-Door Car,Medsize
NE,509.4522262,Basic,Bachelor,Employed,F,72006,Suburban,Divorced,64,4,38,0,3,Personal L1,Other,Agent,307.2,Four-Door Car,Medsize
NE,2575.527817,Extended,High School or Below,Unemployed,F,0,Suburban,Married,81,3,60,2,2,Personal L2,Other,Call Center,388.8,Four-Door Car,Small
IA,867.2229719000002,Extended,Bachelor,Unemployed,M,0,Suburban,Single,245,34,83,0,1,Corporate L3,Collision,Branch,2345.413441,Luxury SUV,Medsize
MO,804.473072,Basic,Master,Employed,M,44320,Suburban,Married,67,13,79,0,2,Personal L2,Collision,Call Center,321.6,Four-Door Car,Medsize
NE,400.1519098,Premium,High School or Below,Retired,F,19782,Suburban,Divorced,108,13,66,0,1,Personal L3,Scratch/Dent,Web,773.470977,Two-Door Car,Medsize
OK,1670.611699,Basic,Bachelor,Employed,F,63933,Suburban,Divorced,70,35,98,0,2,Personal L3,Collision,Call Center,424.883448,Two-Door Car,Medsize
NE,854.4411077,Basic,Doctor,Employed,M,28224,Suburban,Single,109,13,13,0,8,Personal L3,Collision,Call Center,523.2,SUV,Medsize
KS,780.531287,Basic,College,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Personal L3,Collision,Agent,508.8,SUV,Small
IA,611.2756868,Extended,Bachelor,Employed,M,63243,Urban,Married,77,21,73,0,3,Personal L3,Other,Call Center,364.240307,Four-Door Car,Large
OK,477.2943848000001,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal L3,Hail,Agent,638.4,SUV,Medsize
IA,1097.909559,Extended,Bachelor,Employed,F,94827,Urban,Married,135,5,64,0,4,Personal L3,Collision,Agent,354.729129,SUV,Medsize
MO,500.4263818,Basic,Master,Employed,F,39161,Urban,Married,63,18,83,1,4,Personal L3,Hail,Call Center,283.995953,Two-Door Car,Small
KS,1322.304379,Extended,Bachelor,Employed,M,37534,Suburban,Married,84,2,0,2,2,Personal L3,Scratch/Dent,Branch,403.2,Four-Door Car,Medsize
IA,262.331543,Basic,Bachelor,Employed,F,80210,Rural,Divorced,65,30,28,0,1,Corporate L3,Collision,Agent,20.543176000000006,Four-Door Car,Medsize
MO,1784.019555,Basic,Bachelor,Unemployed,M,0,Suburban,Married,62,32,59,0,2,Personal L1,Collision,Agent,385.115437,Four-Door Car,Small
MO,510.6111827,Basic,College,Employed,F,30110,Rural,Married,64,2,4,0,5,Personal L1,Collision,Web,140.16503500000002,Four-Door Car,Medsize
NE,1793.060451,Basic,College,Medical Leave,F,21708,Suburban,Divorced,68,28,77,0,2,Personal L2,Collision,Web,326.4,Four-Door Car,Medsize
NE,545.7342569,Basic,High School or Below,Employed,M,94731,Suburban,Married,67,23,65,0,4,Personal L2,Hail,Agent,321.6,Four-Door Car,Medsize
MO,656.3644142999998,Extended,Bachelor,Employed,M,32375,Suburban,Married,83,17,83,0,6,Personal L1,Collision,Agent,398.4,Four-Door Car,Small
IA,481.2525221,Basic,College,Medical Leave,M,16531,Rural,Married,63,0,40,0,4,Corporate L1,Collision,Web,102.879769,Four-Door Car,Medsize
NE,2932.804185,Extended,Master,Employed,F,32006,Rural,Single,94,28,7,0,2,Corporate L3,Hail,Call Center,56.868289,Four-Door Car,Medsize
NE,577.3520711,Basic,Bachelor,Employed,F,81676,Suburban,Married,72,21,86,0,8,Personal L2,Collision,Agent,463.158502,Two-Door Car,Small
MO,684.71189,Extended,College,Employed,M,71038,Rural,Married,86,15,56,0,3,Corporate L1,Other,Agent,205.444066,Four-Door Car,Medsize
NE,359.531286,Basic,High School or Below,Unemployed,F,0,Suburban,Single,103,20,43,0,1,Corporate L3,Hail,Call Center,741.6,Sports Car,Medsize
OK,2285.561209,Basic,Master,Medical Leave,F,20832,Rural,Married,65,8,32,0,2,Personal L3,Collision,Call Center,56.37196700000001,Two-Door Car,Medsize
KS,785.9414569,Basic,High School or Below,Unemployed,M,0,Suburban,Single,113,19,10,0,7,Personal L1,Collision,Branch,813.6,SUV,Medsize
IA,411.5577437,Premium,High School or Below,Employed,M,52405,Suburban,Married,103,2,27,0,1,Personal L3,Other,Call Center,494.4,Four-Door Car,Medsize
NE,502.9638777,Extended,High School or Below,Unemployed,F,0,Suburban,Married,133,3,89,0,1,Personal L3,Collision,Agent,795.864079,Sports Car,Small
KS,482.1418454,Extended,Bachelor,Employed,F,26583,Suburban,Married,128,6,46,4,1,Personal L2,Hail,Agent,614.4,SUV,Medsize
IA,500.4310469,Basic,Master,Disabled,M,25486,Rural,Married,65,15,53,0,3,Special L3,Collision,Web,72.438681,Two-Door Car,Medsize
NE,863.0053943,Premium,College,Employed,M,24065,Suburban,Divorced,111,30,1,0,5,Corporate L2,Collision,Branch,532.8,Four-Door Car,Medsize
NE,932.208512,Premium,High School or Below,Employed,F,70435,Rural,Married,116,0,50,0,4,Personal L3,Scratch/Dent,Agent,67.881546,Four-Door Car,Medsize
MO,1672.756063,Extended,College,Unemployed,M,0,Suburban,Single,76,33,36,2,2,Personal L3,Scratch/Dent,Branch,402.636829,Two-Door Car,Medsize
IA,365.2532435,Extended,High School or Below,Employed,F,39679,Suburban,Married,92,2,85,0,1,Personal L3,Hail,Branch,641.3886160000002,Two-Door Car,Medsize
OK,615.8601171,Extended,College,Unemployed,M,0,Urban,Single,89,13,45,0,5,Personal L2,Collision,Web,342.481173,Four-Door Car,Medsize
MO,437.6083958,Basic,Bachelor,Unemployed,M,0,Suburban,Married,69,21,70,4,3,Personal L2,Other,Web,331.2,Two-Door Car,Medsize
OK,556.9456156,Basic,High School or Below,Employed,M,53565,Suburban,Married,71,27,34,1,6,Personal L3,Collision,Agent,340.8,Four-Door Car,Small
KS,257.6513006,Basic,Bachelor,Employed,M,37574,Suburban,Married,66,19,14,1,1,Personal L1,Collision,Agent,412.101933,Two-Door Car,Medsize
KS,834.6983232999999,Premium,Bachelor,Employed,M,48259,Rural,Single,108,14,79,0,3,Personal L2,Collision,Branch,73.70057299999998,Two-Door Car,Medsize
NE,632.3923864,Extended,High School or Below,Employed,F,78532,Suburban,Married,78,25,87,0,3,Personal L3,Hail,Call Center,374.4,Four-Door Car,Medsize
NE,597.314343,Basic,Bachelor,Employed,F,96163,Suburban,Married,73,23,90,0,3,Corporate L3,Collision,Call Center,350.4,Four-Door Car,Medsize
MO,470.6676993,Basic,Bachelor,Unemployed,M,0,Suburban,Single,72,0,86,0,7,Personal L2,Collision,Agent,345.6,Four-Door Car,Medsize
MO,809.3410257999999,Basic,High School or Below,Unemployed,M,0,Suburban,Married,114,9,72,1,5,Personal L1,Collision,Agent,722.024742,Sports Car,Medsize
KS,503.5744643,Basic,College,Employed,M,72672,Urban,Married,63,7,39,0,5,Personal L2,Hail,Call Center,259.361117,Four-Door Car,Large
IA,902.7867218,Premium,Bachelor,Employed,F,99002,Suburban,Married,112,33,75,1,8,Personal L1,Scratch/Dent,Branch,537.6,Four-Door Car,Medsize
MO,728.8884849,Extended,High School or Below,Employed,M,79494,Urban,Married,91,19,30,0,3,Personal L2,Other,Agent,396.295614,Four-Door Car,Large
IA,1804.247942,Extended,Master,Employed,M,35704,Rural,Married,225,21,35,0,8,Personal L3,Collision,Branch,358.281562,Luxury Car,Medsize
NE,499.20630430000006,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,6,5,0,3,Corporate L2,Scratch/Dent,Web,653.388564,Four-Door Car,Small
IA,910.2267849,Premium,High School or Below,Disabled,F,26049,Rural,Married,118,17,6,0,6,Personal L2,Collision,Call Center,121.032372,Two-Door Car,Large
NE,254.0407726,Basic,Doctor,Employed,M,70125,Rural,Single,64,21,77,0,1,Special L2,Hail,Branch,92.813396,Four-Door Car,Medsize
MO,1294.189193,Basic,College,Employed,M,52369,Suburban,Married,110,34,49,1,2,Personal L3,Collision,Agent,528.0,SUV,Medsize
KS,236.5348601,Basic,Bachelor,Unemployed,F,0,Rural,Married,66,25,51,2,1,Special L2,Hail,Branch,159.636956,Four-Door Car,Medsize
NE,572.0765064,Basic,College,Employed,M,41770,Suburban,Married,72,0,60,0,9,Personal L1,Hail,Branch,476.156957,Four-Door Car,Small
IA,703.5534087999998,Premium,High School or Below,Unemployed,M,0,Suburban,Divorced,101,16,88,0,8,Corporate L3,Scratch/Dent,Web,727.2,Four-Door Car,Medsize
MO,263.697773,Basic,College,Employed,M,31911,Suburban,Married,67,33,27,0,1,Personal L3,Hail,Agent,321.6,Four-Door Car,Medsize
OK,539.5831967,Basic,Bachelor,Employed,M,70051,Rural,Married,68,15,69,0,8,Corporate L3,Other,Web,42.078345,Four-Door Car,Medsize
IA,838.2630118,Basic,High School or Below,Retired,M,19683,Suburban,Married,117,17,41,1,9,Personal L2,Collision,Web,561.6,Sports Car,Medsize
KS,3116.174523,Basic,College,Employed,F,30916,Rural,Married,112,7,65,0,2,Personal L1,Collision,Agent,200.11606,SUV,Small
IA,288.7742258,Extended,Bachelor,Unemployed,F,0,Suburban,Single,80,24,95,0,1,Personal L1,Collision,Call Center,676.944023,Four-Door Car,Medsize
KS,871.4922134999998,Basic,College,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,Corporate L3,Collision,Agent,566.4,SUV,Medsize
MO,2558.572783,Basic,Bachelor,Unemployed,M,0,Suburban,Married,116,0,45,0,2,Corporate L1,Hail,Call Center,830.623064,SUV,Medsize
IA,1027.26082,Extended,College,Employed,M,60145,Urban,Single,132,8,28,0,3,Personal L3,Scratch/Dent,Web,580.473259,SUV,Medsize
IA,437.6363592,Premium,Bachelor,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal L3,Hail,Agent,60.036683,Four-Door Car,Medsize
MO,531.8896639999998,Basic,Bachelor,Employed,F,25134,Suburban,Married,67,3,0,0,6,Corporate L2,Hail,Call Center,321.6,Four-Door Car,Small
IA,471.9762191,Basic,Bachelor,Employed,M,37057,Rural,Married,61,5,48,1,6,Personal L2,Collision,Agent,47.53101,Four-Door Car,Small
IA,442.80315830000006,Basic,High School or Below,Employed,F,58577,Urban,Married,110,6,62,0,1,Personal L3,Collision,Agent,303.872752,SUV,Medsize
MO,587.9176092,Basic,High School or Below,Employed,M,85857,Rural,Married,73,3,19,0,6,Corporate L2,Other,Agent,100.620067,Four-Door Car,Medsize
IA,941.6908485,Basic,Doctor,Employed,F,70602,Urban,Married,116,8,47,0,3,Personal L3,Scratch/Dent,Call Center,481.339891,SUV,Small
IA,828.8155579,Premium,Master,Employed,F,33816,Suburban,Divorced,106,10,97,2,3,Corporate L3,Collision,Branch,508.8,Four-Door Car,Medsize
IA,3265.48383,Premium,Bachelor,Unemployed,M,0,Suburban,Single,153,7,75,0,2,Personal L3,Scratch/Dent,Branch,1101.6,SUV,Medsize
IA,471.9450052,Extended,College,Employed,F,89642,Rural,Married,121,11,20,4,1,Corporate L3,Scratch/Dent,Call Center,86.320022,SUV,Medsize
MO,390.3474784,Extended,Bachelor,Employed,F,60068,Suburban,Married,98,17,75,0,1,Personal L3,Hail,Agent,470.4,Two-Door Car,Small
MO,545.7259677999998,Extended,Bachelor,Employed,F,50044,Suburban,Single,139,16,14,0,1,Personal L2,Scratch/Dent,Call Center,667.2,SUV,Medsize
MO,272.5356404,Basic,Master,Employed,F,36650,Rural,Married,69,2,70,1,1,Personal L3,Hail,Web,56.60333000000001,Four-Door Car,Large
NE,443.397368,Basic,College,Employed,F,50653,Rural,Married,110,29,42,0,1,Corporate L3,Other,Agent,262.86517200000003,SUV,Small
NE,533.2462694,Basic,Doctor,Employed,F,68931,Urban,Married,66,32,30,0,7,Personal L1,Hail,Branch,309.577946,Four-Door Car,Medsize
IA,231.5094985,Basic,Bachelor,Unemployed,M,0,Suburban,Single,73,14,39,1,1,Corporate L3,Collision,Branch,350.4,Four-Door Car,Medsize
MO,541.1953687000001,Basic,College,Unemployed,F,0,Suburban,Single,73,1,22,0,5,Personal L2,Hail,Call Center,365.364581,Four-Door Car,Medsize
MO,958.733234,Extended,Bachelor,Employed,M,39266,Suburban,Married,80,33,31,0,2,Personal L2,Other,Branch,384.0,Four-Door Car,Medsize
MO,2210.35072,Basic,College,Unemployed,M,0,Suburban,Married,102,35,48,0,2,Personal L3,Collision,Branch,489.6,SUV,Medsize
OK,976.4945308,Extended,High School or Below,Unemployed,F,0,Suburban,Single,98,24,11,1,2,Personal L2,Hail,Web,705.6,Four-Door Car,Small
